account_id,product_id,MAG,AG,date_id,promo_flag,promo_discount_perc,base_demand,ordered_units
1,3962,E01,7456,1501,0,0.649715137,162,180.1078393
1,3962,E01,7456,1508,0,1.644006667,111,135.922273
1,3962,E01,7456,1515,0,2.950779702,138,183.5251811
1,3962,E01,7456,1522,0,1.545837696,63,81.53816167
1,3969,E01,8958,1501,0,2.10E-06,3,-7.162837266
1,3969,E01,8958,1508,0,2.10E-06,3,-6.716322025
1,3969,E01,8958,1515,0,2.10E-06,0,-9.645881573
1,3969,E01,8958,1522,0,0,2,-6.948676758
1,3978,E01,8958,1515,0,0,0,-9.645908525
1,3978,E01,8958,1522,0,0,0,-9.199393284
1,3988,E01,638,1501,0,0,4,-6.037505955
1,3988,E01,638,1508,0,0,6,-3.340274189
1,3988,E01,638,1515,0,0,3,-6.269833736
1,3988,E01,638,1522,0,0,2,-6.948676758
1,3993,E01,5100,1501,0,0,3,-7.162864218
1,3993,E01,5100,1508,0,0,3,-6.716348977
1,3993,E01,5100,1515,0,0,3,-6.269833736
1,3993,E01,5100,1522,0,0,3,-5.823318496
1,3996,E01,5100,1501,0,0,3,-7.162864218
1,3996,E01,5100,1508,0,0,4.0608914,-5.522466074
1,3996,E01,5100,1515,0,0,4.752667922,-4.297454408
1,3996,E01,5100,1522,0,0,5,-3.57260197
1,3999,E01,638,1501,0,0,0,-10.53893901
1,3999,E01,638,1508,0,0,0,-10.09242377
1,3999,E01,638,1515,0,0,0,-9.645908525
1,4007,E01,620,1501,0,1.007901273,103,118.3088256
1,4007,E01,620,1508,0,1.327607172,112,132.9868162
1,4007,E01,620,1515,0,1.363275243,116,138.3925448
1,4007,E01,620,1522,0,1.355944928,42,55.46846796
1,4008,E01,620,1501,0,0.018316065,167,177.6309676
1,4008,E01,620,1508,0,0.018316377,175,187.0803529
1,4008,E01,620,1515,0,0.018319066,213,230.2905167
1,4008,E01,620,1522,0,0.018316377,100,103.5715137
1,4010,E01,620,1501,1,18.1677629,32,258.6458613
1,4010,E01,620,1508,1,18.1677629,32,259.0923766
1,4010,E01,620,1515,1,18.1677629,32,259.5388918
1,4010,E01,620,1522,1,18.1677629,32,259.9854071
1,4012,E01,620,1515,0,0,47,43.24592983
1,4012,E01,620,1522,0,0,87,88.70677558
1,4023,E01,620,1501,1,26.45774418,1,330.1571471
1,4023,E01,620,1508,1,26.45774418,1,330.6036624
1,4023,E01,620,1515,1,26.45774418,1,331.0501776
1,4023,E01,620,1522,1,26.45774418,1,331.4966928
1,4024,E01,620,1501,0,0,63,60.35863155
1,4024,E01,620,1508,0,0,63,60.80514679
1,4024,E01,620,1515,0,0,63,61.25166203
1,4024,E01,620,1522,1,39.99333305,63,574.9908118
1,9,E01,638,1501,0,0,0,-10.53893901
1,9,E01,638,1508,0,0,0,-10.09242377
1,9,E01,638,1515,0,0,0,-9.645908525
1,9,E01,638,1522,0,0,0,-9.199393284
1,11,E01,638,1501,0,0,0,-10.53893901
1,11,E01,638,1508,0,0,0,-10.09242377
1,11,E01,638,1515,0,0,0,-9.645908525
1,28,E01,620,1501,0,0,0,-10.53893901
1,28,E01,620,1508,0,0,0,-10.09242377
1,28,E01,620,1515,0,0,0,-9.645908525
1,40,E01,620,1501,0,0,0,-10.53893901
1,40,E01,620,1508,0,0,0,-10.09242377
1,40,E01,620,1515,0,0,0,-9.645908525
1,51,E01,8190,1501,0,0,0,-10.53893901
1,51,E01,8190,1508,0,0,0,-10.09242377
1,51,E01,8190,1515,0,0,0,-9.645908525
1,4900,W91,3010,1501,0,0,8,-42.50959353
1,4900,W91,3010,1508,0,0,0,-51.06594439
1,4900,W91,3010,1515,0,0,1,-49.49407089
1,4900,W91,3010,1522,0,0,0,-50.17291391
1,4903,W91,3010,1501,1,34.22031581,0,387.6866447
1,4903,W91,3010,1508,1,34.28819983,0,389.0044144
1,4903,W91,3010,1515,1,34.32341822,0,389.9029385
1,4903,W91,3010,1522,1,34.22031648,0,389.0261991
1,4907,W91,3010,1501,0,0,0.048411099,-51.4579798
1,4907,W91,3010,1508,0,0,0,-51.06594439
1,4907,W91,3010,1515,0,0,0,-50.61942915
1,4907,W91,3010,1522,0,0,0,-50.17291391
1,5025,E01,620,1501,0,0,39.17521951,33.54721797
1,5025,E01,620,1508,0,0,27.21014634,20.52873925
1,5025,E01,620,1515,0,0,19.03004878,11.76971411
1,5025,E01,620,1522,0,0,16,8.806338921
1,5032,E01,8189,1501,0,0,0,-10.53893901
1,5032,E01,8189,1508,0,0,0,-10.09242377
1,5032,E01,8189,1515,0,0,0,-9.645908525
1,5032,E01,8189,1522,0,0,0,-9.199393284
1,5067,E01,5100,1501,0,0,0,-10.53893901
1,5067,E01,5100,1508,0,0,0,-10.09242377
1,5067,E01,5100,1515,0,0,0,-9.645908525
1,144,E01,3580,1501,0,0,0,-10.53893901
1,144,E01,3580,1508,0,0,0,-10.09242377
1,144,E01,3580,1515,0,0,0,-9.645908525
1,145,E01,8189,1501,0,0,62,59.23327329
1,145,E01,8189,1508,0,0,41,36.04726501
1,145,E01,8189,1515,0,0,44,39.86985504
1,145,E01,8189,1522,0,0,18,11.05705545
1,149,E01,7160,1501,0,0,270,293.307792
1,149,E01,7160,1508,0,0,233,252.1160515
1,149,E01,7160,1515,0,0,248,269.4429407
1,149,E01,7160,1522,0,0,77,77.45319295
1,167,E01,7160,1501,0,0,0,-10.53893901
1,167,E01,7160,1508,0,0,0,-10.09242377
1,167,E01,7160,1515,0,0,0,-9.645908525
1,185,I26,7160,1501,0,0,0,-10.53893901
1,185,I26,7160,1508,0,0,0,-10.09242377
1,185,I26,7160,1515,0,0,0,-9.645908525
1,213,W91,3568,1501,0,0,788,835.2698515
1,213,W91,3568,1508,0,0,716,754.6905718
1,213,W91,3568,1515,0,0,834,887.929362
1,213,W91,3568,1522,0,0,1096,1183.219742
1,218,E15,3149,1501,0,0,0,-10.53893901
1,218,E15,3149,1508,0,0,0,-10.09242377
1,218,E15,3149,1515,0,0,0,-9.645908525
1,224,E15,3149,1501,0,0,450,495.8722793
1,224,E15,3149,1508,0,0,338.25,370.5600086
1,224,E15,3149,1515,0,0,226.5,245.247738
1,224,E15,3149,1522,0,0,114.75,119.9354674
1,237,E15,3149,1501,0,0,360,394.5900356
1,237,E15,3149,1508,0,0,572,633.6125026
1,237,E15,3149,1515,0,0,985,1098.83198
1,237,E15,3149,1522,0,0,1534.3584,1717.50351
1,240,E15,3149,1501,0,2.739814621,577,673.9568062
1,240,E15,3149,1508,0,3.780559698,734,864.4419646
1,240,E15,3149,1515,0,5.16471781,710.1296296,855.7906763
1,240,E15,3149,1522,0,5.093648009,600.4814815,731.9315999
1,282,E15,3155,1501,0,0,10,0.714643622
1,282,E15,3155,1508,0,0,16,7.913308439
1,282,E15,3155,1515,0,0,13,4.983748892
1,282,E15,3155,1522,0,0,5,-3.57260197
1,286,E15,3155,1501,0,0,644.8549531,715.1539108
1,286,E15,3155,1508,0,0,623,691.005774
1,286,E15,3155,1515,0,0,612,679.0733483
1,286,E15,3155,1522,0,0,618.176326,686.4704431
1,288,E15,3155,1501,0,0,0,-10.53893901
1,288,E15,3155,1508,0,0,0,-10.09242377
1,288,E15,3155,1515,0,0,0,-9.645908525
1,289,E15,3155,1501,0,0,4,-6.037505955
1,289,E15,3155,1508,0,0,7,-2.214915926
1,289,E15,3155,1515,0,0,7,-1.768400685
1,289,E15,3155,1522,0,0,7,-1.321885444
1,290,E15,3155,1501,0,0,548,606.157389
1,290,E15,3155,1508,0,0,557,616.7321286
1,290,E15,3155,1515,0,0,569,630.682943
1,290,E15,3155,1522,0,0,583.5714286,647.5275358
1,292,E15,3155,1501,0,0,0,-10.53893901
1,292,E15,3155,1508,0,0,0,-10.09242377
1,292,E15,3155,1515,0,0,0,-9.645908525
1,292,E15,3155,1522,0,0,0,-9.199393284
1,296,E15,3155,1501,0,0,0,-10.53893901
1,296,E15,3155,1508,0,0,0,-10.09242377
1,296,E15,3155,1515,0,0,0,-9.645908525
1,316,E15,3160,1501,0,0,0,-10.53893901
1,316,E15,3160,1508,0,0,0,-10.09242377
1,316,E15,3160,1515,0,0,0,-9.645908525
1,609,E15,3371,1501,0,0,186,198.7776979
1,609,E15,3371,1508,0,0,169,180.0931227
1,609,E15,3371,1515,0,0,169,180.5396379
1,609,E15,3371,1522,0,0,169,180.9861531
1,1640,E15,3160,1501,0,0,113,116.6265447
1,1640,E15,3160,1508,0,6.25E-06,85,85.56310879
1,1640,E15,3160,1515,0,7.22E-06,118,123.1464592
1,1640,E15,3160,1522,0,3.69E-06,77,77.45324031
1,1948,W91,3079,1501,0,0,513,525.7963292
1,1948,W91,3079,1508,0,0,434,437.3395417
1,1948,W91,3079,1515,0,0,545,562.7008241
1,1948,W91,3079,1522,0,0,330,321.1953128
1,1964,W91,3010,1501,0,0,0,-51.51245963
1,1964,W91,3010,1508,0,0,0,-51.06594439
1,1964,W91,3010,1515,0,0,0,-50.61942915
1,1973,W91,3010,1501,1,15.56874772,50.06772704,204.6480632
1,1973,W91,3010,1508,0,0,79,37.83735837
1,1973,W91,3010,1515,0,0,615,641.4759025
1,1973,W91,3010,1522,0,0,183,155.7676482
1,3234,W91,3079,1515,0,0,704,741.6327879
1,3234,W91,3079,1522,0,0,1056,1138.205412
1,3240,E15,3157,1501,0,0,7255,8153.935258
1,3240,E15,3157,1508,0,0,7280,8182.51573
1,3240,E15,3157,1515,0,0,8415,9460.243873
1,3240,E15,3157,1522,0,0,9597.844828,10791.81459
1,3244,E15,3157,1501,0,0,934,1040.545678
1,3244,E15,3157,1508,0,0,882,982.473564
1,3244,E15,3157,1515,0,0,1182,1320.527558
1,3244,E15,3157,1522,0,0,436,481.4568093
1,3245,E15,3157,1501,0,4.00E-06,55,51.35581679
1,3245,E15,3157,1508,0,5.80E-06,55,51.80235513
1,3245,E15,3157,1515,0,0,55,52.24879593
1,3245,E15,3157,1522,1,20.11818117,55,310.9012027
1,3257,E15,3371,1501,1,42.41206011,6,540.5488888
1,3257,E15,3371,1508,1,42.41206011,6,540.995404
1,3257,E15,3371,1515,1,42.41206011,6,541.4419193
1,3257,E15,3371,1522,1,42.41206011,6,541.8884345
1,3266,E15,3371,1501,0,0,0,-10.53893901
1,3266,E15,3371,1508,0,0,0,-10.09242377
1,3266,E15,3371,1515,0,0,0,-9.645908525
1,3267,E15,3371,1501,0,0,0,-10.53893901
1,3267,E15,3371,1508,0,0,0,-10.09242377
1,3267,E15,3371,1515,0,0,0,-9.645908525
1,3278,E15,3371,1501,0,0,1402,1567.213345
1,3278,E15,3371,1508,0,0,839,934.0831587
1,3278,E15,3371,1515,0,0,1320,1475.826998
1,3278,E15,3371,1522,0,0,992,1107.156003
1,3673,I36,3590,1501,0,0,317,201.8474298
1,3673,I36,3590,1508,0,0,302,185.4135711
1,3673,I36,3590,1515,0,0,330,217.3701177
1,3673,I36,3590,1522,0,0,213,86.14971622
1,3681,E01,8189,1501,0,0,0,-10.53893901
1,3681,E01,8189,1508,0,0,0,-10.09242377
1,3681,E01,8189,1515,0,0,0,-9.645908525
1,3681,E01,8189,1522,0,0,0,-9.199393284
1,3691,E01,8189,1501,0,0,0,-10.53893901
1,3691,E01,8189,1508,0,0,0,-10.09242377
1,3691,E01,8189,1515,0,0,0,-9.645908525
1,3714,E15,3160,1501,0,0,0,-10.53893901
1,3714,E15,3160,1508,0,0,0,-10.09242377
1,3714,E15,3160,1515,0,0,0,-9.645908525
1,3740,E15,3157,1501,0,0,0,-10.53893901
1,3740,E15,3157,1508,0,0,0,-10.09242377
1,3740,E15,3157,1515,0,0,0,-9.645908525
1,3745,E15,3157,1501,0,0,0,-10.53893901
1,3745,E15,3157,1508,0,0,0,-10.09242377
1,3745,E15,3157,1515,0,0,0,-9.645908525
1,3745,E15,3157,1522,0,0,0,-9.199393284
1,3764,M41,8194,1501,0,0,684,935.1677892
1,3764,M41,8194,1508,0,0,540,773.5627146
1,3764,M41,8194,1515,0,0,780,1044.095213
1,3764,M41,8194,1522,0,0,1308,1638.730891
1,3766,M41,8194,1501,0,0,950,1234.513087
1,3766,M41,8194,1508,0,0,857,1130.301284
1,3766,M41,8194,1515,0,0,1334,1667.543691
1,3766,M41,8194,1522,0,0,1997,2414.102734
1,3768,M41,7366,1501,0,0,441,661.7057314
1,3768,M41,7366,1508,0,0,259,457.3370428
1,3768,M41,7366,1515,0,0,406.5844156,623.8688996
1,3768,M41,7366,1522,0,0,1924.12987,2332.097731
1,3794,M41,8871,1501,0,0,1704,2083.033217
1,3794,M41,8871,1508,0,0,1592,1957.439607
1,3794,M41,8871,1515,0,0,2055,2478.926998
1,3794,M41,8871,1522,0,0,2742,3252.49464
1,3802,M41,8871,1501,0,0,0,165.4227375
1,3802,M41,8871,1508,0,0,0,165.8692527
1,3802,M41,8871,1515,0,0,0,166.3157679
1,3808,M41,8873,1501,0,0,323,528.9134563
1,3808,M41,8873,1508,0,0,284,485.4709993
1,3808,M41,8873,1515,0,0,321,527.5557703
1,3808,M41,8873,1522,0,0,436,657.4184858
1,3809,M41,8873,1501,0,0,220,413.0015553
1,3809,M41,8873,1508,0,0,191,380.8126809
1,3809,M41,8873,1515,0,0,227,421.7720936
1,3809,M41,8873,1522,0,0,321,528.0022855
1,3827,E15,3155,1501,0,0,0,-10.53893901
1,3827,E15,3155,1508,0,0,0,-10.09242377
1,3827,E15,3155,1515,0,9.44378004,2,113.8105782
1,3833,E15,3155,1501,0,0,0,-10.53893901
1,3833,E15,3155,1508,0,0,0,-10.09242377
1,3833,E15,3155,1515,0,0,0,-9.645908525
1,3833,E15,3155,1522,0,0,0,-9.199393284
1,3835,E15,3155,1501,0,0,0,-10.53893901
1,3835,E15,3155,1508,0,0,0,-10.09242377
1,3835,E15,3155,1515,0,0,0,-9.645908525
1,3838,E15,3155,1501,0,0,1184,1321.885244
1,3838,E15,3155,1508,0,0,995,1109.639048
1,3838,E15,3155,1515,0,0,924,1030.185126
1,3838,E15,3155,1522,0,0,500,553.4797381
1,3843,E15,3155,1501,0,0,0,-10.53893901
1,3843,E15,3155,1508,0,0,0,-10.09242377
1,3843,E15,3155,1515,0,0,0,-9.645908525
1,3843,E15,3155,1522,0,0,0,-9.199393284
1,3881,W91,5008,1501,0,0,76,34.01476834
1,3881,W91,5008,1508,0,0,64,20.95698443
1,3881,W91,5008,1515,0,0,84,43.91066493
1,3881,W91,5008,1522,0,0,46,1.59356618
1,3891,W91,3010,1501,1,59.76591523,0,715.5504917
1,3891,W91,3010,1508,1,59.76591523,0,715.9970069
1,3891,W91,3010,1515,1,59.76591523,0,716.4435222
1,3891,W91,3010,1522,1,59.76591523,0,716.8900374
1,3905,W91,5008,1501,0,0,0,-51.51245963
1,3905,W91,5008,1508,0,0,0,-51.06594439
1,3905,W91,5008,1515,0,0,0,-50.61942915
1,3905,W91,5008,1522,0,0,0,-50.17291391
1,3906,W91,5008,1501,0,0,16,-33.50672743
1,3906,W91,5008,1508,0,0,7,-43.18843655
1,3906,W91,5008,1515,0,0,14,-34.86441347
1,3906,W91,5008,1522,0,0,39,-6.28394166
1,3909,E01,8190,1501,0,0,227,244.9173867
1,3909,E01,8190,1508,0,0,232,250.9906932
1,3909,E01,8190,1515,0,0,207,223.3032519
1,3909,E01,8190,1522,0,0,126,132.5957478
1,3914,E01,8190,1501,0,0.236541652,950,1061.587294
1,3914,E01,8190,1508,0,0,1014,1131.020855
1,3914,E01,8190,1515,0,0,1142,1275.513228
1,3914,E01,8190,1522,0,0,1312.666667,1468.020887
1,3927,E01,8189,1501,0,0,0,-10.53893901
1,3927,E01,8189,1508,0,0,0,-10.09242377
1,3927,E01,8189,1515,0,0,0,-9.645908525
1,3927,E01,8189,1522,0,0,0,-9.199393284
1,3928,E01,8189,1501,0,0,1,-9.413580744
1,3928,E01,8189,1508,0,0,0.740740741,-9.258825052
1,3928,E01,8189,1515,0,0,0.259259259,-9.354148976
1,3928,E01,8189,1522,0,0,0,-9.199393284
1,3929,E01,8189,1501,0,0,0,-10.53893901
1,3929,E01,8189,1508,0,0,0,-10.09242377
1,3929,E01,8189,1515,0,0,0,-9.645908525
1,3929,E01,8189,1522,0,0,0,-9.199393284
1,3930,E01,8189,1515,0,0,34,28.61627241
1,3940,E01,7456,1501,1,19.39848264,5,244.0568054
1,3940,E01,7456,1508,0,4.974189297,5,59.37537639
1,3940,E01,7456,1515,0,0,5,-4.019117211
1,3940,E01,7456,1522,0,0,5,-3.57260197
1,3944,E01,7456,1501,1,20.08949199,105.7923829,366.3530748
1,3944,E01,7456,1508,0,6.762033888,106,195.9825719
1,3944,E01,7456,1515,0,0,80,80.3827525
1,3944,E01,7456,1522,0,0,100.5047619,103.904471
1,3951,E01,7456,1501,0,0,23,15.34430104
1,3951,E01,7456,1508,0,0,17.75,9.882685399
1,3951,E01,7456,1515,0,0,12.5,4.42106976
1,3951,E01,7456,1522,0,0,7.25,-1.040545879
1,3953,E01,7456,1501,0,0,1,-9.413580744
1,3953,E01,7456,1508,0,0,0,-10.09242377
1,3953,E01,7456,1515,0,0,0,-9.645908525
1,3953,E01,7456,1522,0,0,0,-9.199393284
1,3964,E01,8958,1501,0,0,118,122.253336
1,3964,E01,8958,1508,0,0,132,138.4548669
1,3964,E01,8958,1515,0,0,114,118.6449334
1,3964,E01,8958,1522,0,0.015614187,68,67.52536817
1,3982,E01,8958,1515,0,0,0,-9.645908525
1,3982,E01,8958,1522,0,0,0,-9.199393284
1,3984,E01,638,1501,0,0,0,-10.53893901
1,3984,E01,638,1508,0,0,0,-10.09242377
1,3984,E01,638,1515,0,0,0,-9.645908525
1,3986,E01,638,1501,0,0,0,-10.53893901
1,3986,E01,638,1508,0,0,0,-10.09242377
1,3986,E01,638,1515,0,0,0,-9.645908525
1,3992,E01,638,1501,0,0,0,-10.53893901
1,3992,E01,638,1508,0,0,0,-10.09242377
1,3992,E01,638,1515,0,0,0,-9.645908525
1,3992,E01,638,1522,0,0,0,-9.199393284
1,4000,E01,638,1501,0,0,0,-10.53893901
1,4000,E01,638,1508,0,0,0,-10.09242377
1,4006,E01,620,1501,0,0,0,-10.53893901
1,4006,E01,620,1508,0,0,0,-10.09242377
1,4006,E01,620,1515,0,0,0,-9.645908525
1,4006,E01,620,1522,0,0,0,-9.199393284
1,4012,E01,620,1501,0,0,52,47.97969066
1,4012,E01,620,1508,0,0,37,31.54583196
1,4016,E01,620,1501,0,0,0,-10.53893901
1,4016,E01,620,1508,0,0,0,-10.09242377
1,4016,E01,620,1515,0,0,0,-9.645908525
1,4016,E01,620,1522,0,0,0,-9.199393284
1,4022,E01,620,1501,0,0,6,-3.78678943
1,4022,E01,620,1508,0,0,8,-1.089557663
1,4022,E01,620,1515,0,0,19,11.73589847
1,4022,E01,620,1522,0,0,32.76923077,27.67773133
1,4912,W91,3010,1501,1,24.92770498,32,304.4325133
